youtube_id,time_start,time_end,split
49DunSfq3YM,000068,000078,train
_ILRfyPV0YY,000053,000063,train
MREoWvBNpaQ,000388,000398,train
V-Dal0oOZsM,000003,000013,train
JQh2ES_iueo,000017,000027,train
tl0Pq-UMGRI,000070,000080,train
-D7AXVnnCuo,000031,000041,train
birfDpfH12M,000036,000046,train
kCMZHCOxKTY,000109,000119,train
v3MbV--dwRY,000002,000012,train
S7uuhq9y68o,000090,000100,train
W0RzFUDSksA,000000,000010,train
IvbpjAq8mHw,000000,000010,train
kjoyLLQdZc4,000000,000010,train
ac5D4aChRzo,000000,000010,train
UMCil2MI-3Y,000000,000010,train
kOlpkS-cIkU,000011,000021,train
01yY6LqwUC0,000000,000010,train
97fjOmGg2jc,000066,000076,train
8YIm9o2ZAtY,000050,000060,train
y8dYrN3VFBE,000047,000057,train
8pJ1wbuvLpQ,000016,000026,train
cZ-PCi1sfq8,000040,000050,train
lH_qn-nvHyc,000021,000031,train
YABnJL_bDzw,000086,000096,train
FQrCs4eCKiA,000064,000074,train
d9M8kzCu-J0,000024,000034,train
3JOy2bKbWaE,000022,000032,train
S1yHc_ttukc,000001,000011,train
eIvMxlIigTU,000016,000026,train
iRYQEmvISeQ,000013,000023,train
Kn20oWvtifU,000004,000014,train
UpVXo5Q9JKk,000079,000089,train
Ev6wW50FNMA,000026,000036,train
PJfxjnh_ldo,000070,000080,train
ClkbGHCRcn8,000045,000055,train
GH9XMpFCBNc,000027,000037,train
mcgSKxeuRrM,000015,000025,train
oda8xByfumg,000000,000010,train
m9N_YSj_AuA,000013,000023,train
bxBzCkOIN4o,000364,000374,train
5GXEjJjgGcc,000058,000068,train
0gR5FP7HpZ4,000024,000034,train
d4tk7k7ikgg,000001,000011,train
yemHkmhVFqM,000001,000011,train
Yb-O6DHPrPQ,000007,000017,train
glBkgK8wMJ4,000007,000017,train
eHqiv1G1gQI,000076,000086,train
LKhtbW5q-_c,000182,000192,train
dY7yCesR7OE,000014,000024,train
Y3srcQZOhks,000025,000035,train
zW46UonugXU,000111,000121,train
rnBXvGEbPDQ,000043,000053,train
9d4eQyS8Myo,000142,000152,train
IHrCnjuzzAw,000037,000047,train
vt_aFyyQgCY,000038,000048,train
itsRFhRty5Y,000392,000402,train
SajK4CZxX6Y,000001,000011,train
1GOf-ouD_BY,000000,000010,train
DmhM47gVw2E,000017,000027,train
DFyguGO7baM,000000,000010,train
ebkANHNG2zc,000005,000015,train
IerM-T5IRdA,000032,000042,train
kUm2TCdpOTM,000038,000048,train
RAJOEelCYlI,000095,000105,train
zsnU7rt_Qq0,000000,000010,train
R559estVW2Y,000026,000036,train
FaQfPeIomS8,000047,000057,train
vlXqaXvBS64,000000,000010,train
m1uyrMIBrVc,000046,000056,train
ar2xtNDcGEc,000035,000045,train
F5CD71x32YA,000068,000078,train
Mcf-ZO1_Ptg,000036,000046,train
X8wzWSDkYQw,000000,000010,train
Ohq0j_ef6Jg,000117,000127,train
4CBMHyYSos4,000270,000280,train
2wSt5YpeYSM,000085,000095,train
O3zNpVrmFvs,000040,000050,train
i8cZISgKUUk,000001,000011,train
Q5J7Jm0dRaM,000083,000093,train
gbIIAcWUefo,000023,000033,train
cngmLCriKxI,000030,000040,train
0f0ZsIAGxJ0,000045,000055,train
g8BpfymIOWM,000084,000094,train
JdXf1Taj2PI,000004,000014,train
ACLBKpNQrF8,000109,000119,train
ulYUrZjGPCw,000000,000010,train
Uk__DICREEg,000008,000018,train
5Mr-7Q7eqhU,000005,000015,train
l2fA88S_iuY,000082,000092,train
BlhO96Bjw-U,000229,000239,train
kGB4GR3NCH4,000036,000046,train
zIUJu9A6ezQ,000003,000013,train
70DT4XxXn5s,000026,000036,train
0c2PsNTRxb0,000011,000021,train
ubZRh_-xIIQ,000111,000121,train
2-G_LRJvfOA,000008,000018,train
3OOHKzjq88I,000000,000010,train
s7kx2cI44gs,000031,000041,train
5s4TmfQrE7g,000030,000040,train
0I49BikSROQ,000047,000057,train
0g533sS7S7s,000041,000051,train
JKBDyuD89iU,000018,000028,train
HfHWW0QuU_o,000000,000010,train
MIRCDM9dWpM,000030,000040,train
2_Cf20Ik9f4,000000,000010,train
y-bo1WgMs5I,000000,000010,train
1EybADJ_ZNU,000042,000052,train
XIPQyCdrtU8,000017,000027,train
52ElZa31wPw,000094,000104,train
CgmlSyxHGUQ,000009,000019,train
2vX4Qw33ASs,000019,000029,train
wbItJhODuHU,000000,000010,train
Ca9YXuVx6JE,000029,000039,train
crQ1-yrhdac,000040,000050,train
uMzOeTKBlaY,000132,000142,train
-ZRdxrYnDkc,000073,000083,train
EdYnE2O5d8k,000035,000045,train
FXOPNvCxOnU,000178,000188,train
ZTEeMTYgoh0,000200,000210,train
V_WRi-x_IRU,000027,000037,train
1w_os1fTClQ,000250,000260,train
3PT0aICer7c,000290,000300,train
iWQmKX6fRvM,000000,000010,train
RnDoOz8FlKc,000193,000203,train
-2_KimSsCJ8,000015,000025,train
EEkzsA4nvnw,000158,000168,train
BSip77GfBJc,000511,000521,train
FsxxtDOr4Q8,000082,000092,train
XI2ofVWC2oc,000016,000026,train
vTIo4kAkm4A,000045,000055,train
2ESef5NvHVI,000000,000010,train
WLY16gt9QbE,000000,000010,train
SSnBWMwQXgk,000141,000151,train
fXrFIZUmL-M,000008,000018,train
m_bT9YHBKvg,000064,000074,train
tREQGo8rNoA,000058,000068,train
SJT3X4weECE,000056,000066,train
TyWiE--4zpM,000323,000333,train
-Tbc92Usj5s,000012,000022,train
i653QnglUes,000190,000200,train
dxWDwl_XiAI,000191,000201,train
KpGfuctSRmc,000339,000349,train
Q3rjkdRoXM4,000173,000183,train
-sf01vs2YMg,000146,000156,train
L2i4_K0Hil0,000020,000030,train
GH29j3GDw6g,000005,000015,train
_5FV0x8dCfA,000043,000053,train
aYfq5ginO2w,000051,000061,train
zDEFi3opw1c,000156,000166,train
VVtkfUTIBSU,000071,000081,train
8ZlXJeIhp7M,000141,000151,train
5LOedZwiEBw,000017,000027,train
lkl3bY7Z88k,000213,000223,train
x345hHeAsGg,000164,000174,train
xgOADwb73Qw,000023,000033,train
b42RyONdysk,000024,000034,train
0ciNSNpDuho,000003,000013,train
z7K_jCwz2Nw,000171,000181,train
LkWC68ksnI0,000212,000222,train
Hd7HV3sDgDg,000024,000034,train
TnHSetIfrtM,000057,000067,train
-igm3axvtu0,000112,000122,train
kJP5CiHDj1o,000011,000021,train
U-vqe_igtMU,000000,000010,train
zGhQ5H7C6e4,000043,000053,train
Ri1RiqKT3qw,000005,000015,train
Bjp8VIuZ9ec,000156,000166,train
SMxP8qjIgNI,000045,000055,train
_qaBw-uZQ0Q,000000,000010,train
GdSz9yrAdtI,000037,000047,train
-gva8AnxrLk,000087,000097,train
2z_B8ZQdRzg,000045,000055,train
_3LK8meOSZs,000007,000017,train
MawLJq5nqM0,000027,000037,train
s6IOcTS6USM,000007,000017,train
BQPwPAVBnGY,000019,000029,train
PadQ4pmWp00,000000,000010,train
O60ILhs8S60,000000,000010,train
y-mKJ5JYpzw,000044,000054,train
Y83jRjEH8mA,000306,000316,train
88f7Ycqahd4,000075,000085,train
Q1nwF4FUlt4,000071,000081,train
727pX9Jb4Pk,000015,000025,train
q0-y_GUk0SE,000007,000017,train
zTdtfySImio,000011,000021,train
8iR4Vy3i-MI,000017,000027,train
d-xUrBqGLAs,000085,000095,train
hH9bldZfQCg,001636,001646,train
JIDRHh-Q-Hw,000003,000013,train
M6VWSvu-_Cg,000007,000017,train
Pn2ykpP1MY0,000009,000019,train
RxPZLbvfZIM,000164,000174,train
rFr82y-VPFc,000000,000010,train
AdNPmrQTIY8,000156,000166,train
fmS8SigIW2Q,000000,000010,train
9U37NUWjm_E,000043,000053,train
6fvaoAjfR9s,000009,000019,train
hPgIikPRFsM,000009,000019,train
rUe6vn4n_t4,000091,000101,train
HClNw2EPBZg,000029,000039,train
ZKsEA188e2w,000122,000132,train
KAYCPs2w-cA,000023,000033,train
Bk0i4M38dLk,000257,000267,train
NEaZQ-4PipE,000118,000128,train
-3tw42iZluk,000080,000090,train
kEnRKpaB6Ew,000019,000029,train
b3ovB3u7DJE,000101,000111,train
_D5jy9sOCV0,000105,000115,train
C7V6DUmtaTI,000236,000246,train
Neo80GAIgeQ,000003,000013,train
6r4RwzyGhWE,000078,000088,train
t0LWQ_U2z_g,000099,000109,train
y8kvJ-DKGj0,000111,000121,train
7hD_guUaYTg,000198,000208,train
P-xhEctpjRY,000344,000354,train
L4tqYk6XDDo,000035,000045,train
uMj4dqvmkAI,000109,000119,train
PQe13bAifN0,000098,000108,train
8asGJlgE8pk,000015,000025,train
EoOB6xulXqo,000111,000121,train
xSXNuDz8naE,000092,000102,train
3PR6GXdHN1c,000037,000047,train
cDZcwa4Fj-0,000011,000021,train
jdJLd54J4V8,000101,000111,train
3CXwhqvpJ18,000001,000011,train
pURkjklyfsc,000002,000012,train
MhJBIKyclU4,000012,000022,train
OGHHmSmsJsE,000001,000011,train
PBNsOfgBmNc,000065,000075,train
qbK3Sw6LR44,000094,000104,train
rJCmRXTZxZ8,000000,000010,train
0PQkuorr7-4,000008,000018,train
ibnUAr7PMtc,000021,000031,train
b7VoAepzdss,000104,000114,train
O6Vn7y0eZXo,000024,000034,train
SJXrkAebzc0,000194,000204,train
unLj-0wy3fo,000019,000029,train
LSnWoIAuZKE,000090,000100,train
6HQhG7rmOfE,000093,000103,train
wPg3fzCoyos,000021,000031,train
TYK53DtTKd8,000000,000010,train
VNQhbRQtfs4,000124,000134,train
sDQ2D6tYucE,000013,000023,train
P0XPd0qdR74,000056,000066,train
eqn_cOzuonM,000111,000121,train
xTMqVINnOC0,000111,000121,train
ZOczr9WCVig,000138,000148,train
ott0DD9ZXc0,000029,000039,train
Grajl3pmHj4,000051,000061,train
8gnfrt8SgGI,000010,000020,train
DLkgrVUUvF4,000317,000327,train
eo5j308Ttss,000005,000015,train
ZNx1evvN_Tg,000045,000055,train
FW2lMFYEbD4,000041,000051,train
VY71gc1IdKk,000157,000167,train
q6_jYBW5ZKk,000040,000050,train
9ZAH3LH6atA,000340,000350,train
ifaSAym6_0g,000271,000281,train
NBoDDiLN1rA,000482,000492,train
eGDIbW1iYFw,000080,000090,train
MeuV5-fLMTQ,001292,001302,train
1vbEOtETwTc,000305,000315,train
S7VTk6pd-mk,000185,000195,train
5Hb9UCN7JEw,000049,000059,train
Xl7AmR85by0,000059,000069,train
sNJM41hYUZg,000089,000099,train
De8myWYoLqM,000004,000014,train
ukMBUC662OI,000215,000225,train
y2BDpRfvNyw,000053,000063,train
alxlLfAN3Zc,000708,000718,train
W8f__T8A7cE,000085,000095,train
iM6g0WoGhfA,000204,000214,train
7HS9qIUob0A,000093,000103,train
9hE6VRD3qXQ,000032,000042,train
Hp3BDQON_Cs,000123,000133,train
UfYMJBu4HI0,000047,000057,train
SHySJbl7aIg,000120,000130,train
dkjmJKHwauQ,000046,000056,train
JV2WfMcQPeE,000015,000025,train
k_WN1IVwYo0,000075,000085,train
dl9mnyruH4M,000018,000028,train
JPTnikE3qoo,000119,000129,train
2lOwDxBgmB8,000228,000238,train
SJQjnh0-RW4,000258,000268,train
fRWojWEcdkY,000006,000016,train
2Fi6S1IRDiE,000004,000014,train
VOjJmf2q5ns,000170,000180,train
h57Tu5g6TI8,000032,000042,train
3-oU40Aumzk,000027,000037,train
54j2fYgpaCs,000108,000118,train
gUaXXG_wzAs,000090,000100,train
1gngNJUwLx4,000056,000066,train
_N5YUFcOpOo,000000,000010,train
Z1loLOXrF40,000086,000096,train
UK_Ufa5qSWo,000005,000015,train
gVGZeaDEv9w,000114,000124,train
UjX2IwF9mYY,000002,000012,train
a1odRroIZkU,000027,000037,train
HQeI597zZPM,000045,000055,train
EE1sKOnuwWU,000029,000039,train
dFJKfPRvWOY,000053,000063,train
1uxFXg3az9E,000243,000253,train
JgXik28zEXM,000064,000074,train
jYlT1W3XXm8,000172,000182,train
lp33xuieEsg,000068,000078,train
0_sXyuFSv9E,001684,001694,train
qrGYCX723xk,000049,000059,train
jjLqy1vOZvs,000000,000010,train
34x5TwlwVts,000000,000010,train
J7bt9P9j1yM,000091,000101,train
oVSFwjJxoBc,000046,000056,train
WHgEDL5H2Qk,000458,000468,train
nk6GoyLJ4a4,000231,000241,train
1KNLqf5fHbc,000015,000025,train
qmVztfViIRI,000036,000046,train
HIpanSwuy4o,001252,001262,train
aPdjas9Aisw,000024,000034,train
foB9X73bTVI,000000,000010,train
iQKy_lh4_GM,000118,000128,train
y3J-e7EVX2g,000192,000202,train
EKc-0144Usk,000054,000064,train
Io4-uAxp5qI,000062,000072,train
SOwLzew6wcU,000393,000403,train
E90VqtlOHhI,000124,000134,train
wtYXLJnQ4P8,000388,000398,train
lSS2I8dTkK8,000003,000013,train
9fiXTaGTeXg,000000,000010,train
2SFrczShqbk,000000,000010,train
uGPNJrJ4s14,000008,000018,train
qS6HHNGbb8E,000036,000046,train
3_iO2cOPMUQ,000046,000056,train
K2cIWWEexNc,000006,000016,train
CyBSZZYlEbA,000012,000022,train
T3wjYu9DPCc,000000,000010,train
eJVrwybLfwI,000000,000010,train
l4_Us-lSr8o,000097,000107,train
BuOZMCC0ssg,000006,000016,train
8lzLy_6xVnA,000014,000024,train
8lqS8liLjAY,000000,000010,train
oqOQGSIRFSU,000005,000015,train
yZGPArebzLw,000000,000010,train
PnOhza8IqzY,000001,000011,train
SIHa12hpkKk,000114,000124,train
vWgYsM5kYOQ,000003,000013,train
kZHD0sEfV3I,000000,000010,train
3TPL4--CJ6w,000000,000010,train
DYWqL58Gtls,000024,000034,train
KpLrMJXHH9I,000017,000027,train
cMFOiP4HaIU,000058,000068,train
LRePhpUA-rk,000190,000200,train
XVjnM1QAnJ8,000034,000044,train
FXFltCSDSb8,000010,000020,train
riQJ0Q1kxw4,000051,000061,train
nJ3R-KEmQM0,000000,000010,train
zSh0axDg8o0,000011,000021,train
ufO-H3tKY0g,000019,000029,train
6YD75DSaUO8,000021,000031,train
Kj6vBlciuu8,000204,000214,train
p-AUBCY45oo,000042,000052,train
HnGcfOFlFE4,000059,000069,train
4idQ1PPnpeY,000009,000019,train
81qBpOLan5I,000015,000025,train
OFv0IA8DmdU,000000,000010,train
exJA6OPpz_w,000050,000060,train
JG-bQCPAoQg,000019,000029,train
bAbaklbpHNc,000003,000013,train
n5Qw1ZeEBXE,000016,000026,train
8f6x0pEQRwg,000370,000380,train
D-WF2u6nir8,000052,000062,train
Ng4L3kuyBDk,000006,000016,train
80cLsSwepZ0,000029,000039,train
_zuJaubmqf0,000023,000033,train
9P0Ne4ONzEU,000089,000099,train
VkBw0EHxHA8,000281,000291,train
spUprwSuadA,000100,000110,train
60SL4Un2CvQ,000143,000153,train
aNwHLBkRh9w,000041,000051,train
98ylHOUhp_8,000102,000112,train
6Xa4w6kG3Xw,000068,000078,train
88XFnOENGZY,000039,000049,train
dAp4GqjIjV8,000216,000226,train
OiGB3aVILrM,000014,000024,train
9c-Y_leqJRY,000077,000087,train
3tUGLOks0zw,000044,000054,train
UfRv2CSigP0,000047,000057,train
sAfplOV_Zj0,000098,000108,train
GfSeRaJuFTs,000025,000035,train
YwNgmxR8TyY,000019,000029,train
7Zmk0KoB9qo,000022,000032,train
J97IMdtpS-0,000251,000261,train
-5VsTBjPo3Y,000027,000037,train
eQU97lupjHo,000400,000410,train
0h78NLZ8Fio,000102,000112,train
KUvU3I5l1sc,000000,000010,train
--RREBY3XLI,000013,000023,train
ODOuOaN89LM,000062,000072,train
-F5xCnQ3mrA,000038,000048,train
vbvJTE3TKaw,000004,000014,train
9WDEdwlYAEA,000044,000054,train
dURA-_aH6fY,000025,000035,train
XhoaknQ4wVI,000006,000016,train
YamrWmorrEI,000035,000045,train
iFMyRYInAqM,000211,000221,train
_J4O30NFBw0,000188,000198,train
tFykqlIXSlY,000000,000010,train
6gDGvPYd_08,000197,000207,train
RDwVzCWR05E,000045,000055,train
1HXYZEXIKgs,000020,000030,train
WBebxGRn_Ks,000011,000021,train
wpM7lIlRudo,000022,000032,train
T2LV9MWsxnw,000002,000012,train
t7vE1iVaV10,000039,000049,train
BAB2wbxWios,000132,000142,train
vVbsyFTGXnQ,000005,000015,train
UfAqu3pg7L8,000022,000032,train
7NSFirZ1gcQ,000108,000118,train
Y7WU3U0LTeI,000004,000014,train
Dln0hFXvnJ4,000027,000037,train
FILjpbK7dEA,000000,000010,train
IBdqbV9lVKg,000049,000059,train
B7uEv2FDCPQ,000000,000010,train
jyE8ibSMcpU,000016,000026,train
lm0GghYZdWg,000000,000010,train
83sg7S-0IEw,000012,000022,train
U_G-f1U4AFw,000065,000075,train
w1L4NxoBIQ0,000046,000056,train
0dpSqIn2mxI,000007,000017,train
pwYEt66UTN8,000059,000069,train
thx6ZAnTlVA,000019,000029,train
sKYw5AXJI6I,000007,000017,train
IjVKsyZ9zfI,000000,000010,train
j5eD2dabghY,000000,000010,train
KI6ZZjgWrSY,000000,000010,train
DOWd2nEwG-g,000017,000027,train
bAWJf_vNPfo,000000,000010,train
xK0cZabmCfQ,000006,000016,train
H0pl9fx_s04,000068,000078,train
3q2U12T_RmM,000000,000010,train
R1eBzDiUqbk,000219,000229,train
RbUMFeqDKlg,000000,000010,train
oDOQya1sXD0,000006,000016,train
L-4wSRvB93Q,000011,000021,train
98kXym5hBXI,000159,000169,train
xYew804zckw,000005,000015,train
YhD9dtzGHAs,000000,000010,train
qBwu2kmFDkU,000002,000012,train
M5DSBCjWQ1U,000040,000050,train
lPip5BsCdyU,000000,000010,train
5lYm5vLgEFg,000000,000010,train
kvWH4NUcxrk,000000,000010,train
ikgbXr0yOL8,000020,000030,train
yvqFVIQ5jQ8,000044,000054,train
z-SHJLzY4p0,000001,000011,train
alwAeMltSB8,000022,000032,train
iHfDsJ9Ohok,000038,000048,train
oYL5c1I0i58,000131,000141,train
-SITLtrh24U,000029,000039,train
2EHDsL-T2hQ,000114,000124,train
uA-8FdqiQak,000185,000195,train
sntWniBtPjM,000000,000010,train
6swp0RSjJuU,000050,000060,train
-8DaseFlim0,000227,000237,train
p7iFBNeCgVM,000013,000023,train
afF4_qIbHQs,000007,000017,train
dQxIGzA_PLw,000323,000333,train
rnhxC9a729U,000016,000026,train
eyqp-Q64SJ8,000000,000010,train
cX_mibKNhCQ,000068,000078,train
m2yrg_ixoJ0,000070,000080,train
A-iIVzh9SCs,000076,000086,train
M5f3RMCn4Y0,000325,000335,train
wch8kEAiQY4,000094,000104,train
lBArq6sLnes,000018,000028,train
f4Pk8kyexso,000003,000013,train
2S0IgZXA0hg,000016,000026,train
juvr4s8kKOo,000177,000187,train
sAm75UUhMwE,000047,000057,train
i0KJ4j1IiMU,000026,000036,train
FiHiffV3l3k,000029,000039,train
uAzCObQ7ckA,000004,000014,train
wKwmyVvK6G0,000016,000026,train
hHyJ4ppZfPk,000045,000055,train
lAYQ5j1KH28,000022,000032,train
BaXTmybLLGQ,000018,000028,train
Fj1QccH-bwk,000000,000010,train
YnSJIf8zhEY,000000,000010,train
VMotrGOWrsg,000054,000064,train
58AersdaTAE,000062,000072,train
QuOzK5djxk8,000011,000021,train
sQxAgFm0xcY,000148,000158,train
aZX9S5iAPP0,000052,000062,train
zW6Ljw34XHU,000084,000094,train
oD32kA4GrGI,000200,000210,train
kTKj2m9FHhs,000041,000051,train
tUmQej2pfJk,000019,000029,train
dN-vyUI8bPo,000031,000041,train
2ZtsLtiB2xA,000435,000445,train
M4_JVV02RrI,000000,000010,train
QQEhynk6w8w,000000,000010,train
dnn7UMMIkzA,000585,000595,train
Nu2W3utPPw8,000057,000067,train
za4X6aZSjVk,000011,000021,train
jQ3KteL2yzw,000000,000010,train
LBwKG91jj0s,000046,000056,train
TaFfKk0d8n0,000006,000016,train
xBmohjteQCU,000001,000011,train
Ww6P6DccZis,000003,000013,train
H1TwUFA_-bw,000001,000011,train
5iA2AC1SZO4,000001,000011,train
eMAg5DW4Odo,000042,000052,train
RI0GF24Z8dc,000001,000011,train
9N1U_k6gaiQ,000001,000011,train
tP8kZJHcw4s,000003,000013,train
81WwigaQqMo,000003,000013,train
l3sjiT0BJSc,000001,000011,train
8Aypc05u4vQ,000003,000013,train
Y7X4-VEWue0,000028,000038,train
yj9OSripN-w,000004,000014,train
b7PCpt7ovHI,000001,000011,train
rd2iBHtb2p0,000004,000014,train
WCcALmPWOms,000003,000013,train
emwLfy1ni9s,000006,000016,train
By4aBkCC3js,000002,000012,train
keolXLlRb4o,000003,000013,train
MrlWkj87rfU,000002,000012,train
o8bfNeRvZMw,000000,000010,train
em6Wrv6XYoQ,000001,000011,train
i6lsvGmBn8I,000000,000010,train
CM2r6Btn0Ms,000012,000022,train
uRMNTjtVQrw,000003,000013,train
0CViJao5YLY,000004,000014,train
xDpb38zocwY,000003,000013,train
n_j_dwxU1pU,000002,000012,train
ayoPaXv3l8k,000001,000011,train
NMaC-_IGv_Q,000000,000010,train
U0hf746g8GA,000015,000025,train
mwENcle58uo,000004,000014,train
LYVh-NfCIYk,000006,000016,train
LNE0vliKjnM,000001,000011,train
caR1ft-_b0Q,000009,000019,train
2hRy6TN3sIs,000021,000031,train
bw96D55q2FI,000076,000086,train
-9FcXTlXnOY,000030,000040,train
qAuE78eUgqk,000000,000010,train
fDGx47HPtj8,000025,000035,train
3MsctfOhcUk,000000,000010,train
QbsTDXwpqt8,000000,000010,train
oB_4IH4_lyA,000065,000075,train
E5whaFyJTbY,000000,000010,train
D5P-l_XxvV4,000150,000160,train
PFJL-jIwDj8,000000,000010,train
qH4fffcwK7Y,000007,000017,train
i7mtq2zbnxc,000040,000050,train
F6mciztd3OU,000036,000046,train
X8fdIZSAm1g,000275,000285,train
51gYjJ_JLn4,000119,000129,train
7G8z0lHJPIk,000007,000017,train
tachrGNay8Y,000002,000012,train
el40VWF2XaA,000000,000010,train
-gEOeKPMozU,000136,000146,train
Wa8WVpoLt60,000004,000014,train
vIAWdRxZ1vA,000000,000010,train
BM0tQM8fV3Y,000617,000627,train
xfqAxKHWrDk,000257,000267,train
Rp7HlcxPVwQ,000019,000029,train
Oix89aLaorE,000005,000015,train
uhqzhHD7zYk,000188,000198,train
N6YwhZ1hDJU,000000,000010,train
3gjZ4-eqYYg,000000,000010,train
IplAP0uWbG8,000026,000036,train
ylKfhgVq_bE,000006,000016,train
QpX-50vL6PQ,000030,000040,train
x92w2hWVPq4,000000,000010,train
FcF3JbwJ5vc,000036,000046,train
9Xp9H30foSY,000000,000010,train
N-ATdK07-eQ,000000,000010,train
xjs8H9EO6Us,000178,000188,train
1KaMmtSP-Ms,000046,000056,train
70575y9N7t0,000013,000023,train
sD5ZNfR1qGY,000048,000058,train
D2gU3oybDmo,000022,000032,train
bi81hzU6KCY,000155,000165,train
vL9WkXUgqXs,000073,000083,train
7l0hc9DUr1g,000082,000092,train
0zQ-ok_zooo,000033,000043,train
kKzIWJOClSE,000172,000182,train
ylaTDbyUDHw,000067,000077,train
hrAi3ApqQyY,000061,000071,train
6dXkdHcGH-Y,000012,000022,train
DbSf6IVCG18,000098,000108,train
r-Rj_ftMOBM,000102,000112,train
N85P7KDzsKc,000141,000151,train
pfvGfWYetus,000070,000080,train
HjjNXTcvmOI,000005,000015,train
x5bmj-foLL4,000024,000034,train
R_9IRjNyBDQ,000026,000036,train
EyRCiySEi8E,000372,000382,train
0PKHDL2hV8s,000037,000047,train
c-zG_PtkxkQ,000013,000023,train
KOOorNeRO-M,000122,000132,train
41d1HVluiG4,000001,000011,train
3A7rErkAV74,000023,000033,train
2hA7g1yFmnw,000004,000014,train
24EO1F9obic,000013,000023,train
ehnglGxcEuA,000060,000070,train
1Jsd9FdsWf4,000000,000010,train
5fhM55tF_n4,000176,000186,train
OfZPIYUBy08,000086,000096,train
mTh3ID-1eqM,000000,000010,train
mBqXvSYy-tQ,000232,000242,train
FV9luAdQIyU,000035,000045,train
M3U0IN1GMR4,000001,000011,train
8X2mqKAUvpc,000293,000303,train
WEVKCFHC4KY,000010,000020,train
A8940-HP8gA,000146,000156,train
ekm0cOhCIsY,000015,000025,train
iHZKYDifaE0,000001,000011,train
DHmInn_OjLY,000040,000050,train
_J3QXNJHMv8,000030,000040,train
7KhZ_ogIfgw,000006,000016,train
42v6y2i8DbQ,000028,000038,train
xBhfphUFcM8,000234,000244,train
jcW30Oa_gqU,000000,000010,train
EQ6bt4_PcBk,000028,000038,train
M7yiW5W_CjU,000016,000026,train
1STosPLVZp0,000001,000011,train
s6nYITMI7Lw,000293,000303,train
Pf3KSAY59qs,000004,000014,train
ObENmYUgeqU,000005,000015,train
wx1VdA9xef8,000014,000024,train
NBAumPk_3vo,000240,000250,train
zZBT1-gGBfE,000098,000108,train
FHUcDKRhlVw,000002,000012,train
kGYr8qWlmQA,000091,000101,train
eEcZEudkqCc,000035,000045,train
PrMiVBbEaZo,000019,000029,train
MtSHQtwgZzA,000010,000020,train
JxbTNXoU8FI,000000,000010,train
u9ibLwHIkGE,000044,000054,train
WuRoamGOwkA,000021,000031,train
GG6SLYI8Qo0,000020,000030,train
85Oj0CZ4_-Y,000032,000042,train
iM2MiHWWaU4,000002,000012,train
W3SO5fRk1qU,000047,000057,train
NpOQb_BsJH8,000014,000024,train
L6LjHjDMpAQ,000033,000043,train
ubjy48px0Qs,000007,000017,train
7zGWNy14N7A,000013,000023,train
2dNHEPKBKnY,000033,000043,train
7a_th178IZI,000049,000059,train
Ar_IhY_wsjE,000000,000010,train
DGaAGvJs_tk,000006,000016,train
0meH56i0IMI,000003,000013,train
xzNj8n2vCXY,000038,000048,train
hg6YKyVkJWk,000029,000039,train
8Jt7fBScU2U,000087,000097,train
kPPbBxLagi8,000161,000171,train
ln5QCmzKC6c,000009,000019,train
5py8kQgGx7Y,000002,000012,train
k5rGE9C_RdE,000040,000050,train
W9-RJTuFE3I,000032,000042,train
OUefj7YdqjY,000000,000010,train
N6VOz7w26yI,000005,000015,train
WBB2M3Q2pok,000000,000010,train
VRHMTDXNlnQ,000650,000660,train
Tj326pJCg10,000000,000010,train
hoz22ReVEFU,000014,000024,train
09Gs6s8f4ZY,000056,000066,train
IUvqajyauBo,000040,000050,train
KsFuJ5qNbZk,000037,000047,train
swkOCAv0m1Q,000076,000086,train
XX-qCKG0Spc,000171,000181,train
9B25PjEMriI,000011,000021,train
_y3iCL0IoPE,000001,000011,train
u0A07i1qLDc,000007,000017,train
MDJcJL2XgNM,000001,000011,train
sFtkS4ejeP8,000032,000042,train
whwwIax9RRc,000029,000039,train
YUKSeSGgtWU,000025,000035,train
qLqJ1m6SFaE,000000,000010,train
NpiPi-1t3S4,000000,000010,train
waENM2EhZ04,000000,000010,train
J8fDeCpeJ3Y,000000,000010,train
DxBzMSiDZBM,000003,000013,train
pLcPnpNrTtw,000007,000017,train
m3oMMVHZsJU,000015,000025,train
MDJDtw8QHXs,000033,000043,train
D6sp-253F3g,000005,000015,train
vkl6y-eyhJU,000016,000026,train
U0fB7rAl9pw,000021,000031,train
Kpnv3VtRAMc,000094,000104,train
2r2RvlKCX8o,000015,000025,train
O_gcOGU7Ix0,000061,000071,train
xkZHj6y1YQI,000007,000017,train
F8OZK_eVmFI,000001,000011,train
uGht8-3aoII,000005,000015,train
GRSXmWM-iQ0,000017,000027,train
cTZ-vPQxNuc,000008,000018,train
C_WMx0nlC58,000004,000014,train
4AufpbOUVZ0,000004,000014,train
WcMwgYSoEE0,000006,000016,train
o7TT7ofvOhs,000000,000010,train
2_7hsQnVGvk,000012,000022,train
ituQEYL498Y,000001,000011,train
Ukh9YYFS-wU,000005,000015,train
j53UDMQ8mxo,000000,000010,train
tf4lMJ46Tmw,000004,000014,train
88Pn2XV4Z9Y,000004,000014,train
HIt3PhUz32w,000002,000012,train
MYcgPz-ezCc,000023,000033,train
